ZIP_CODE	STATE_ABBREV	COUNTY_NAME	CITY_NAME	STATE_SALES_TAX	STATE_USE_TAX	COUNTY_SALES_TAX	COUNTY_USE_TAX	CITY_SALES_TAX	CITY_USE_TAX	TOTAL_SALES_TAX	TOTAL_USE_TAX	TAX_SHIPPING_ALONE	TAX_SHIPPING_AND_HANDLING_TOGETHER
35074	AL	BIBB	GREEN POND	0.040000	0.040000	0.040000	0.020000	0.000000	0.000000	0.080000	0.060000	N	Y
35077	AL	CULLMAN	HANCEVILLE	0.040000	0.040000	0.045000	0.045000	0.000000	0.000000	0.085000	0.085000	N	Y
35078	AL	SHELBY	HARPERSVILLE	0.040000	0.040000	0.010000	0.010000	0.030000	0.030000	0.080000	0.080000	N	Y
35079	AL	BLOUNT	HAYDEN	0.040000	0.040000	0.020000	0.020000	0.010000	0.010000	0.070000	0.070000	N	Y
35080	AL	SHELBY	HELENA	0.040000	0.040000	0.010000	0.010000	0.040000	0.040000	0.090000	0.090000	N	Y
35082	AL	CLAY	HOLLINS	0.040000	0.040000	0.020000	0.010000	0.000000	0.000000	0.060000	0.050000	N	Y
35083	AL	CULLMAN	HOLLY POND	0.040000	0.040000	0.045000	0.045000	0.000000	0.000000	0.085000	0.085000	N	Y
35085	AL	CHILTON	JEMISON	0.040000	0.040000	0.010000	0.010000	0.030000	0.030000	0.080000	0.080000	N	Y
35087	AL	CULLMAN	JOPPA	0.040000	0.040000	0.045000	0.045000	0.000000	0.000000	0.085000	0.085000	N	Y
35089	AL	COOSA	KELLYTON	0.040000	0.040000	0.020000	0.020000	0.020000	0.020000	0.080000	0.080000	N	Y
35091	AL	JEFFERSON	KIMBERLY	0.040000	0.040000	0.020000	0.020000	0.030000	0.030000	0.090000	0.090000	N	Y
35094	AL	JEFFERSON	LEEDS	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35096	AL	TALLADEGA	LINCOLN	0.040000	0.040000	0.010000	0.010000	0.050000	0.050000	0.100000	0.100000	N	Y
35097	AL	BLOUNT	LOCUST FORK	0.040000	0.040000	0.020000	0.020000	0.020000	0.020000	0.080000	0.080000	N	Y
35098	AL	CULLMAN	LOGAN	0.040000	0.040000	0.045000	0.045000	0.000000	0.000000	0.085000	0.085000	N	Y
35111	AL	JEFFERSON	MC CALLA	0.040000	0.040000	0.020000	0.020000	0.000000	0.000000	0.060000	0.060000	N	Y
35112	AL	SAINT CLAIR	MARGARET	0.040000	0.040000	0.020000	0.020000	0.020000	0.020000	0.080000	0.080000	N	Y
35114	AL	SHELBY	MAYLENE	0.040000	0.040000	0.010000	0.010000	0.000000	0.000000	0.050000	0.050000	N	Y
35115	AL	SHELBY	MONTEVALLO	0.040000	0.040000	0.010000	0.010000	0.040000	0.040000	0.090000	0.090000	N	Y
35116	AL	JEFFERSON	MORRIS	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35117	AL	JEFFERSON	MOUNT OLIVE	0.040000	0.040000	0.020000	0.020000	0.000000	0.000000	0.060000	0.060000	N	Y
35118	AL	JEFFERSON	MULGA	0.040000	0.040000	0.020000	0.020000	0.030000	0.030000	0.090000	0.090000	N	Y
35119	AL	JEFFERSON	NEW CASTLE	0.040000	0.040000	0.020000	0.020000	0.000000	0.000000	0.060000	0.060000	N	Y
35120	AL	SAINT CLAIR	ODENVILLE	0.040000	0.040000	0.020000	0.020000	0.030000	0.030000	0.090000	0.090000	N	Y
35121	AL	BLOUNT	ONEONTA	0.040000	0.040000	0.020000	0.020000	0.030000	0.030000	0.090000	0.090000	N	Y
35123	AL	JEFFERSON	PALMERDALE	0.040000	0.040000	0.020000	0.020000	0.000000	0.000000	0.060000	0.060000	N	Y
35124	AL	SHELBY	PELHAM	0.040000	0.040000	0.010000	0.010000	0.030000	0.030000	0.080000	0.080000	N	Y
35125	AL	SAINT CLAIR	PELL CITY	0.040000	0.040000	0.010000	0.010000	0.050000	0.050000	0.100000	0.100000	N	Y
35126	AL	JEFFERSON	PINSON	0.040000	0.040000	0.020000	0.020000	0.020000	0.020000	0.080000	0.080000	N	Y
35127	AL	JEFFERSON	PLEASANT GROVE	0.040000	0.040000	0.020000	0.020000	0.030000	0.030000	0.090000	0.090000	N	Y
35128	AL	SAINT CLAIR	PELL CITY	0.040000	0.040000	0.010000	0.010000	0.050000	0.050000	0.100000	0.100000	N	Y
35130	AL	WALKER	QUINTON	0.040000	0.040000	0.020000	0.020000	0.000000	0.000000	0.060000	0.060000	N	Y
35131	AL	SAINT CLAIR	RAGLAND	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35133	AL	BLOUNT	REMLAP	0.040000	0.040000	0.020000	0.020000	0.000000	0.000000	0.060000	0.060000	N	Y
35135	AL	SAINT CLAIR	RIVERSIDE	0.040000	0.040000	0.020000	0.020000	0.030000	0.030000	0.090000	0.090000	N	Y
35136	AL	COOSA	ROCKFORD	0.040000	0.040000	0.020000	0.020000	0.020000	0.000000	0.080000	0.060000	N	Y
35137	AL	SHELBY	SAGINAW	0.040000	0.040000	0.010000	0.010000	0.000000	0.000000	0.050000	0.050000	N	Y
35139	AL	JEFFERSON	SAYRE	0.040000	0.040000	0.020000	0.020000	0.000000	0.000000	0.060000	0.060000	N	Y
35142	AL	JEFFERSON	SHANNON	0.040000	0.040000	0.020000	0.020000	0.000000	0.000000	0.060000	0.060000	N	Y
35143	AL	SHELBY	SHELBY	0.040000	0.040000	0.010000	0.010000	0.000000	0.000000	0.050000	0.050000	N	Y
35144	AL	SHELBY	SILURIA	0.040000	0.040000	0.010000	0.010000	0.000000	0.000000	0.050000	0.050000	N	Y
35146	AL	SAINT CLAIR	SPRINGVILLE	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35147	AL	SHELBY	STERRETT	0.040000	0.040000	0.010000	0.010000	0.000000	0.000000	0.050000	0.050000	N	Y
35148	AL	WALKER	SUMITON	0.040000	0.040000	0.020000	0.020000	0.020000	0.020000	0.080000	0.080000	N	Y
35149	AL	TALLADEGA	SYCAMORE	0.040000	0.040000	0.030000	0.030000	0.000000	0.000000	0.070000	0.070000	N	Y
35150	AL	TALLADEGA	SYLACAUGA	0.040000	0.040000	0.010000	0.010000	0.030000	0.030000	0.080000	0.080000	N	Y
35151	AL	TALLADEGA	SYLACAUGA	0.040000	0.040000	0.010000	0.010000	0.030000	0.030000	0.080000	0.080000	N	Y
35160	AL	TALLADEGA	TALLADEGA	0.040000	0.040000	0.010000	0.010000	0.050000	0.050000	0.100000	0.100000	N	Y
35161	AL	TALLADEGA	TALLADEGA	0.040000	0.040000	0.010000	0.010000	0.050000	0.050000	0.100000	0.100000	N	Y
35171	AL	CHILTON	THORSBY	0.040000	0.040000	0.010000	0.010000	0.030000	0.030000	0.080000	0.080000	N	Y
35172	AL	JEFFERSON	TRAFFORD	0.040000	0.040000	0.020000	0.020000	0.030000	0.000000	0.090000	0.060000	N	Y
35173	AL	JEFFERSON	TRUSSVILLE	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35175	AL	MARSHALL	UNION GROVE	0.040000	0.040000	0.010000	0.010000	0.010000	0.000000	0.060000	0.050000	N	Y
35176	AL	SHELBY	VANDIVER	0.040000	0.040000	0.010000	0.010000	0.000000	0.000000	0.050000	0.050000	N	Y
35178	AL	SHELBY	VINCENT	0.040000	0.040000	0.010000	0.010000	0.040000	0.040000	0.090000	0.090000	N	Y
35179	AL	CULLMAN	VINEMONT	0.040000	0.040000	0.045000	0.045000	0.000000	0.000000	0.085000	0.085000	N	Y
35180	AL	JEFFERSON	WARRIOR	0.040000	0.040000	0.020000	0.020000	0.030000	0.030000	0.090000	0.090000	N	Y
35181	AL	JEFFERSON	WATSON	0.040000	0.040000	0.020000	0.020000	0.000000	0.000000	0.060000	0.060000	N	Y
35182	AL	SAINT CLAIR	WATTSVILLE	0.040000	0.040000	0.020000	0.020000	0.000000	0.000000	0.060000	0.060000	N	Y
35183	AL	COOSA	WEOGUFKA	0.040000	0.040000	0.020000	0.020000	0.000000	0.000000	0.060000	0.060000	N	Y
35184	AL	BIBB	WEST BLOCTON	0.040000	0.040000	0.040000	0.020000	0.010000	0.000000	0.090000	0.060000	N	Y
35185	AL	SHELBY	WESTOVER	0.040000	0.040000	0.010000	0.010000	0.040000	0.040000	0.090000	0.090000	N	Y
35186	AL	SHELBY	WILSONVILLE	0.040000	0.040000	0.010000	0.010000	0.030000	0.030000	0.080000	0.080000	N	Y
35187	AL	SHELBY	WILTON	0.040000	0.040000	0.010000	0.010000	0.030000	0.030000	0.080000	0.080000	N	Y
35188	AL	BIBB	WOODSTOCK	0.040000	0.040000	0.040000	0.020000	0.020000	0.020000	0.100000	0.080000	N	Y
35201	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35202	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35203	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35204	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35205	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35206	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35207	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35208	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35209	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35210	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35211	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35212	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35213	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35214	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35215	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35216	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35217	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35218	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35219	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35220	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35221	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35222	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35223	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35224	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35226	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35228	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35229	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35231	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35232	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35233	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35234	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35235	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35236	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35237	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35238	AL	SHELBY	BIRMINGHAM	0.040000	0.040000	0.010000	0.010000	0.040000	0.040000	0.090000	0.090000	N	Y
35242	AL	SHELBY	BIRMINGHAM	0.040000	0.040000	0.010000	0.010000	0.040000	0.040000	0.090000	0.090000	N	Y
35243	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35244	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35246	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35249	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35253	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35254	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35255	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35259	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35260	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35261	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35266	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35270	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35282	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35283	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35285	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35287	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35288	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35290	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35291	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35292	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35293	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35294	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35295	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35296	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35297	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35298	AL	JEFFERSON	BIRMINGHAM	0.040000	0.040000	0.020000	0.020000	0.040000	0.040000	0.100000	0.100000	N	Y
35401	AL	TUSCALOOSA	TUSCALOOSA	0.040000	0.040000	0.030000	0.030000	0.020000	0.020000	0.090000	0.090000	N	Y
35402	AL	TUSCALOOSA	TUSCALOOSA	0.040000	0.040000	0.030000	0.030000	0.020000	0.020000	0.090000	0.090000	N	Y
35403	AL	TUSCALOOSA	TUSCALOOSA	0.040000	0.040000	0.030000	0.030000	0.020000	0.020000	0.090000	0.090000	N	Y
35404	AL	TUSCALOOSA	TUSCALOOSA	0.040000	0.040000	0.030000	0.030000	0.020000	0.020000	0.090000	0.090000	N	Y
35405	AL	TUSCALOOSA	TUSCALOOSA	0.040000	0.040000	0.030000	0.030000	0.020000	0.020000	0.090000	0.090000	N	Y
35406	AL	TUSCALOOSA	TUSCALOOSA	0.040000	0.040000	0.030000	0.030000	0.020000	0.020000	0.090000	0.090000	N	Y
35407	AL	TUSCALOOSA	TUSCALOOSA	0.040000	0.040000	0.030000	0.030000	0.020000	0.020000	0.090000	0.090000	N	Y
35440	AL	TUSCALOOSA	ABERNANT	0.040000	0.040000	0.050000	0.050000	0.000000	0.000000	0.090000	0.090000	N	Y
35441	AL	HALE	AKRON	0.040000	0.040000	0.020000	0.020000	0.020000	0.020000	0.080000	0.080000	N	Y
35442	AL	PICKENS	ALICEVILLE	0.040000	0.040000	0.030000	0.030000	0.010000	0.010000	0.080000	0.080000	N	Y
35443	AL	GREENE	BOLIGEE	0.040000	0.040000	0.030000	0.030000	0.010000	0.010000	0.080000	0.080000	N	Y
35444	AL	TUSCALOOSA	BROOKWOOD	0.040000	0.040000	0.030000	0.030000	0.020000	0.020000	0.090000	0.090000	N	Y
35446	AL	TUSCALOOSA	BUHL	0.040000	0.040000	0.050000	0.050000	0.000000	0.000000	0.090000	0.090000	N	Y
35447	AL	PICKENS	CARROLLTON	0.040000	0.040000	0.030000	0.030000	0.010000	0.010000	0.080000	0.080000	N	Y
35448	AL	GREENE	CLINTON	0.040000	0.040000	0.030000	0.030000	0.000000	0.000000	0.070000	0.070000	N	Y
35449	AL	TUSCALOOSA	COALING	0.040000	0.040000	0.030000	0.030000	0.020000	0.020000	0.090000	0.090000	N	Y
35452	AL	TUSCALOOSA	COKER	0.040000	0.040000	0.030000	0.030000	0.020000	0.020000	0.090000	0.090000	N	Y
35453	AL	TUSCALOOSA	COTTONDALE	0.040000	0.040000	0.050000	0.050000	0.000000	0.000000	0.090000	0.090000	N	Y
35456	AL	TUSCALOOSA	DUNCANVILLE	0.040000	0.040000	0.050000	0.050000	0.000000	0.000000	0.090000	0.090000	N	Y
35457	AL	TUSCALOOSA	ECHOLA	0.040000	0.040000	0.050000	0.050000	0.000000	0.000000	0.090000	0.090000	N	Y
35458	AL	TUSCALOOSA	ELROD	0.040000	0.040000	0.050000	0.050000	0.000000	0.000000	0.090000	0.090000	N	Y
35459	AL	SUMTER	EMELLE	0.040000	0.040000	0.020000	0.020000	0.020000	0.020000	0.080000	0.080000	N	Y
35460	AL	SUMTER	EPES	0.040000	0.040000	0.020000	0.020000	0.000000	0.000000	0.060000	0.060000	N	Y
35461	AL	PICKENS	ETHELSVILLE	0.040000	0.040000	0.030000	0.030000	0.010000	0.000000	0.080000	0.070000	N	Y
35462	AL	GREENE	EUTAW	0.040000	0.040000	0.030000	0.030000	0.030000	0.030000	0.100000	0.100000	N	Y
35463	AL	TUSCALOOSA	FOSTERS	0.040000	0.040000	0.050000	0.050000	0.000000	0.000000	0.090000	0.090000	N	Y
35464	AL	SUMTER	GAINESVILLE	0.040000	0.040000	0.020000	0.020000	0.020000	0.020000	0.080000	0.080000	N	Y
35466	AL	PICKENS	GORDO	0.040000	0.040000	0.030000	0.030000	0.020000	0.020000	0.090000	0.090000	N	Y
35468	AL	TUSCALOOSA	KELLERMAN	0.040000	0.040000	0.050000	0.050000	0.000000	0.000000	0.090000	0.090000	N	Y
