ZIP_CODE	STATE_ABBREV	COUNTY_NAME	CITY_NAME	STATE_SALES_TAX	STATE_USE_TAX	COUNTY_SALES_TAX	COUNTY_USE_TAX	CITY_SALES_TAX	CITY_USE_TAX	TOTAL_SALES_TAX	TOTAL_USE_TAX	TAX_SHIPPING_ALONE	TAX_SHIPPING_AND_HANDLING_TOGETHER
85147	AZ	PINAL	SACATON	0.066000	0.066000	0.011000	0.000000	0.000000	0.000000	0.077000	0.066000	N	N
85172	AZ	PINAL	STANFIELD	0.066000	0.066000	0.011000	0.000000	0.000000	0.000000	0.077000	0.066000	N	N
85173	AZ	PINAL	SUPERIOR	0.066000	0.066000	0.011000	0.000000	0.020000	0.000000	0.097000	0.066000	N	N
85178	AZ	PINAL	APACHE JUNCTION	0.066000	0.066000	0.011000	0.000000	0.022000	0.000000	0.099000	0.066000	N	N
85190	AZ	MARICOPA	TORTILLA FLAT	0.066000	0.066000	0.007000	0.000000	0.000000	0.000000	0.073000	0.066000	N	N
85191	AZ	PINAL	VALLEY FARMS	0.066000	0.066000	0.011000	0.000000	0.000000	0.000000	0.077000	0.066000	N	N
85192	AZ	GILA	WINKELMAN	0.066000	0.066000	0.010000	0.000000	0.035000	0.000000	0.111000	0.066000	N	N
85193	AZ	PINAL	CASA GRANDE	0.066000	0.066000	0.011000	0.000000	0.020000	0.000000	0.097000	0.066000	N	N
85194	AZ	PINAL	CASA GRANDE	0.066000	0.066000	0.011000	0.000000	0.020000	0.000000	0.097000	0.066000	N	N
85201	AZ	MARICOPA	MESA	0.066000	0.066000	0.007000	0.000000	0.017500	0.017500	0.090500	0.083500	N	N
85202	AZ	MARICOPA	MESA	0.066000	0.066000	0.007000	0.000000	0.017500	0.017500	0.090500	0.083500	N	N
85203	AZ	MARICOPA	MESA	0.066000	0.066000	0.007000	0.000000	0.017500	0.017500	0.090500	0.083500	N	N
85204	AZ	MARICOPA	MESA	0.066000	0.066000	0.007000	0.000000	0.017500	0.017500	0.090500	0.083500	N	N
85205	AZ	MARICOPA	MESA	0.066000	0.066000	0.007000	0.000000	0.017500	0.017500	0.090500	0.083500	N	N
85206	AZ	MARICOPA	MESA	0.066000	0.066000	0.007000	0.000000	0.017500	0.017500	0.090500	0.083500	N	N
85207	AZ	MARICOPA	MESA	0.066000	0.066000	0.007000	0.000000	0.017500	0.017500	0.090500	0.083500	N	N
85208	AZ	MARICOPA	MESA	0.066000	0.066000	0.007000	0.000000	0.017500	0.017500	0.090500	0.083500	N	N
85209	AZ	MARICOPA	MESA	0.066000	0.066000	0.007000	0.000000	0.017500	0.017500	0.090500	0.083500	N	N
85210	AZ	MARICOPA	MESA	0.066000	0.066000	0.007000	0.000000	0.017500	0.017500	0.090500	0.083500	N	N
85211	AZ	MARICOPA	MESA	0.066000	0.066000	0.007000	0.000000	0.017500	0.017500	0.090500	0.083500	N	N
85212	AZ	MARICOPA	MESA	0.066000	0.066000	0.007000	0.000000	0.017500	0.017500	0.090500	0.083500	N	N
85213	AZ	MARICOPA	MESA	0.066000	0.066000	0.007000	0.000000	0.017500	0.017500	0.090500	0.083500	N	N
85214	AZ	MARICOPA	MESA	0.066000	0.066000	0.007000	0.000000	0.017500	0.017500	0.090500	0.083500	N	N
85215	AZ	MARICOPA	MESA	0.066000	0.066000	0.007000	0.000000	0.017500	0.017500	0.090500	0.083500	N	N
85216	AZ	MARICOPA	MESA	0.066000	0.066000	0.007000	0.000000	0.017500	0.017500	0.090500	0.083500	N	N
85224	AZ	MARICOPA	CHANDLER	0.066000	0.066000	0.007000	0.000000	0.015000	0.015000	0.088000	0.081000	N	N
85225	AZ	MARICOPA	CHANDLER	0.066000	0.066000	0.007000	0.000000	0.015000	0.015000	0.088000	0.081000	N	N
85226	AZ	MARICOPA	CHANDLER	0.066000	0.066000	0.007000	0.000000	0.015000	0.015000	0.088000	0.081000	N	N
85233	AZ	MARICOPA	GILBERT	0.066000	0.066000	0.007000	0.000000	0.015000	0.000000	0.088000	0.066000	N	N
85234	AZ	MARICOPA	GILBERT	0.066000	0.066000	0.007000	0.000000	0.015000	0.000000	0.088000	0.066000	N	N
85236	AZ	MARICOPA	HIGLEY	0.066000	0.066000	0.007000	0.000000	0.000000	0.000000	0.073000	0.066000	N	N
85244	AZ	MARICOPA	CHANDLER	0.066000	0.066000	0.007000	0.000000	0.015000	0.015000	0.088000	0.081000	N	N
85246	AZ	MARICOPA	CHANDLER	0.066000	0.066000	0.007000	0.000000	0.015000	0.015000	0.088000	0.081000	N	N
85248	AZ	MARICOPA	CHANDLER	0.066000	0.066000	0.007000	0.000000	0.015000	0.015000	0.088000	0.081000	N	N
85249	AZ	MARICOPA	CHANDLER	0.066000	0.066000	0.007000	0.000000	0.015000	0.015000	0.088000	0.081000	N	N
85250	AZ	MARICOPA	SCOTTSDALE	0.066000	0.066000	0.007000	0.000000	0.016500	0.014500	0.089500	0.080500	N	N
85251	AZ	MARICOPA	SCOTTSDALE	0.066000	0.066000	0.007000	0.000000	0.016500	0.014500	0.089500	0.080500	N	N
85252	AZ	MARICOPA	SCOTTSDALE	0.066000	0.066000	0.007000	0.000000	0.016500	0.014500	0.089500	0.080500	N	N
85253	AZ	MARICOPA	PARADISE VALLEY	0.066000	0.066000	0.007000	0.000000	0.025000	0.025000	0.098000	0.091000	N	N
85254	AZ	MARICOPA	SCOTTSDALE	0.066000	0.066000	0.007000	0.000000	0.016500	0.014500	0.089500	0.080500	N	N
85255	AZ	MARICOPA	SCOTTSDALE	0.066000	0.066000	0.007000	0.000000	0.016500	0.014500	0.089500	0.080500	N	N
85256	AZ	MARICOPA	SCOTTSDALE	0.066000	0.066000	0.007000	0.000000	0.016500	0.014500	0.089500	0.080500	N	N
85257	AZ	MARICOPA	SCOTTSDALE	0.066000	0.066000	0.007000	0.000000	0.016500	0.014500	0.089500	0.080500	N	N
85258	AZ	MARICOPA	SCOTTSDALE	0.066000	0.066000	0.007000	0.000000	0.016500	0.014500	0.089500	0.080500	N	N
85259	AZ	MARICOPA	SCOTTSDALE	0.066000	0.066000	0.007000	0.000000	0.016500	0.014500	0.089500	0.080500	N	N
85260	AZ	MARICOPA	SCOTTSDALE	0.066000	0.066000	0.007000	0.000000	0.016500	0.014500	0.089500	0.080500	N	N
85261	AZ	MARICOPA	SCOTTSDALE	0.066000	0.066000	0.007000	0.000000	0.016500	0.014500	0.089500	0.080500	N	N
85262	AZ	MARICOPA	SCOTTSDALE	0.066000	0.066000	0.007000	0.000000	0.016500	0.014500	0.089500	0.080500	N	N
85263	AZ	MARICOPA	RIO VERDE	0.066000	0.066000	0.007000	0.000000	0.000000	0.000000	0.073000	0.066000	N	N
85264	AZ	MARICOPA	FORT MCDOWELL	0.066000	0.066000	0.007000	0.000000	0.000000	0.000000	0.073000	0.066000	N	N
85266	AZ	MARICOPA	SCOTTSDALE	0.066000	0.066000	0.007000	0.000000	0.016500	0.014500	0.089500	0.080500	N	N
85267	AZ	MARICOPA	SCOTTSDALE	0.066000	0.066000	0.007000	0.000000	0.016500	0.014500	0.089500	0.080500	N	N
85268	AZ	MARICOPA	FOUNTAIN HILLS	0.066000	0.066000	0.007000	0.000000	0.026000	0.026000	0.099000	0.092000	N	N
85269	AZ	MARICOPA	FOUNTAIN HILLS	0.066000	0.066000	0.007000	0.000000	0.026000	0.026000	0.099000	0.092000	N	N
85271	AZ	MARICOPA	SCOTTSDALE	0.066000	0.066000	0.007000	0.000000	0.016500	0.014500	0.089500	0.080500	N	N
85274	AZ	MARICOPA	MESA	0.066000	0.066000	0.007000	0.000000	0.017500	0.017500	0.090500	0.083500	N	N
85275	AZ	MARICOPA	MESA	0.066000	0.066000	0.007000	0.000000	0.017500	0.017500	0.090500	0.083500	N	N
85277	AZ	MARICOPA	MESA	0.066000	0.066000	0.007000	0.000000	0.017500	0.017500	0.090500	0.083500	N	N
85280	AZ	MARICOPA	TEMPE	0.066000	0.066000	0.007000	0.000000	0.020000	0.020000	0.093000	0.086000	N	N
85281	AZ	MARICOPA	TEMPE	0.066000	0.066000	0.007000	0.000000	0.020000	0.020000	0.093000	0.086000	N	N
85282	AZ	MARICOPA	TEMPE	0.066000	0.066000	0.007000	0.000000	0.020000	0.020000	0.093000	0.086000	N	N
85283	AZ	MARICOPA	TEMPE	0.066000	0.066000	0.007000	0.000000	0.020000	0.020000	0.093000	0.086000	N	N
85284	AZ	MARICOPA	TEMPE	0.066000	0.066000	0.007000	0.000000	0.020000	0.020000	0.093000	0.086000	N	N
85285	AZ	MARICOPA	TEMPE	0.066000	0.066000	0.007000	0.000000	0.020000	0.020000	0.093000	0.086000	N	N
85286	AZ	MARICOPA	CHANDLER	0.066000	0.066000	0.007000	0.000000	0.015000	0.015000	0.088000	0.081000	N	N
85287	AZ	MARICOPA	TEMPE	0.066000	0.066000	0.007000	0.000000	0.020000	0.020000	0.093000	0.086000	N	N
85295	AZ	MARICOPA	GILBERT	0.066000	0.066000	0.007000	0.000000	0.015000	0.000000	0.088000	0.066000	N	N
85296	AZ	MARICOPA	GILBERT	0.066000	0.066000	0.007000	0.000000	0.015000	0.000000	0.088000	0.066000	N	N
85297	AZ	MARICOPA	GILBERT	0.066000	0.066000	0.007000	0.000000	0.015000	0.000000	0.088000	0.066000	N	N
85298	AZ	MARICOPA	GILBERT	0.066000	0.066000	0.007000	0.000000	0.015000	0.000000	0.088000	0.066000	N	N
85299	AZ	MARICOPA	GILBERT	0.066000	0.066000	0.007000	0.000000	0.015000	0.000000	0.088000	0.066000	N	N
85301	AZ	MARICOPA	GLENDALE	0.066000	0.066000	0.007000	0.000000	0.029000	0.029000	0.102000	0.095000	N	N
85302	AZ	MARICOPA	GLENDALE	0.066000	0.066000	0.007000	0.000000	0.029000	0.029000	0.102000	0.095000	N	N
85303	AZ	MARICOPA	GLENDALE	0.066000	0.066000	0.007000	0.000000	0.029000	0.029000	0.102000	0.095000	N	N
85304	AZ	MARICOPA	GLENDALE	0.066000	0.066000	0.007000	0.000000	0.029000	0.029000	0.102000	0.095000	N	N
85305	AZ	MARICOPA	GLENDALE	0.066000	0.066000	0.007000	0.000000	0.029000	0.029000	0.102000	0.095000	N	N
85306	AZ	MARICOPA	GLENDALE	0.066000	0.066000	0.007000	0.000000	0.029000	0.029000	0.102000	0.095000	N	N
85307	AZ	MARICOPA	GLENDALE	0.066000	0.066000	0.007000	0.000000	0.029000	0.029000	0.102000	0.095000	N	N
85308	AZ	MARICOPA	GLENDALE	0.066000	0.066000	0.007000	0.000000	0.029000	0.029000	0.102000	0.095000	N	N
85309	AZ	MARICOPA	LUKE AIR FORCE BASE	0.066000	0.066000	0.007000	0.000000	0.000000	0.000000	0.073000	0.066000	N	N
85310	AZ	MARICOPA	GLENDALE	0.066000	0.066000	0.007000	0.000000	0.029000	0.029000	0.102000	0.095000	N	N
85311	AZ	MARICOPA	GLENDALE	0.066000	0.066000	0.007000	0.000000	0.029000	0.029000	0.102000	0.095000	N	N
85312	AZ	MARICOPA	GLENDALE	0.066000	0.066000	0.007000	0.000000	0.029000	0.029000	0.102000	0.095000	N	N
85318	AZ	MARICOPA	GLENDALE	0.066000	0.066000	0.007000	0.000000	0.029000	0.029000	0.102000	0.095000	N	N
85320	AZ	MARICOPA	AGUILA	0.066000	0.066000	0.007000	0.000000	0.000000	0.000000	0.073000	0.066000	N	N
85321	AZ	PIMA	AJO	0.066000	0.066000	0.005000	0.000000	0.000000	0.000000	0.071000	0.066000	N	N
85322	AZ	MARICOPA	ARLINGTON	0.066000	0.066000	0.007000	0.000000	0.000000	0.000000	0.073000	0.066000	N	N
85323	AZ	MARICOPA	AVONDALE	0.066000	0.066000	0.007000	0.000000	0.025000	0.015000	0.098000	0.081000	N	N
85324	AZ	YAVAPAI	BLACK CANYON CITY	0.066000	0.066000	0.007500	0.000000	0.000000	0.000000	0.073500	0.066000	N	N
85325	AZ	LA PAZ	BOUSE	0.066000	0.066000	0.015000	0.000000	0.000000	0.000000	0.081000	0.066000	N	N
85326	AZ	MARICOPA	BUCKEYE	0.066000	0.066000	0.007000	0.000000	0.030000	0.000000	0.103000	0.066000	N	N
85327	AZ	MARICOPA	CAVE CREEK	0.066000	0.066000	0.007000	0.000000	0.030000	0.030000	0.103000	0.096000	N	N
85328	AZ	LA PAZ	CIBOLA	0.066000	0.066000	0.015000	0.000000	0.000000	0.000000	0.081000	0.066000	N	N
85329	AZ	MARICOPA	CASHION	0.066000	0.066000	0.007000	0.000000	0.000000	0.000000	0.073000	0.066000	N	N
85331	AZ	MARICOPA	CAVE CREEK	0.066000	0.066000	0.007000	0.000000	0.030000	0.030000	0.103000	0.096000	N	N
85332	AZ	YAVAPAI	CONGRESS	0.066000	0.066000	0.007500	0.000000	0.000000	0.000000	0.073500	0.066000	N	N
85333	AZ	YUMA	DATELAND	0.066000	0.066000	0.011000	0.000000	0.000000	0.000000	0.077000	0.066000	N	N
85334	AZ	LA PAZ	EHRENBERG	0.066000	0.066000	0.015000	0.000000	0.000000	0.000000	0.081000	0.066000	N	N
85335	AZ	MARICOPA	EL MIRAGE	0.066000	0.066000	0.007000	0.000000	0.030000	0.030000	0.103000	0.096000	N	N
85336	AZ	YUMA	GADSDEN	0.066000	0.066000	0.011000	0.000000	0.000000	0.000000	0.077000	0.066000	N	N
85337	AZ	MARICOPA	GILA BEND	0.066000	0.066000	0.007000	0.000000	0.030000	0.015000	0.103000	0.081000	N	N
85338	AZ	MARICOPA	GOODYEAR	0.066000	0.066000	0.007000	0.000000	0.025000	0.025000	0.098000	0.091000	N	N
85339	AZ	MARICOPA	LAVEEN	0.066000	0.066000	0.007000	0.000000	0.000000	0.000000	0.073000	0.066000	N	N
85340	AZ	MARICOPA	LITCHFIELD PARK	0.066000	0.066000	0.007000	0.000000	0.028000	0.028000	0.101000	0.094000	N	N
85341	AZ	PIMA	LUKEVILLE	0.066000	0.066000	0.005000	0.000000	0.000000	0.000000	0.071000	0.066000	N	N
85342	AZ	MARICOPA	MORRISTOWN	0.066000	0.066000	0.007000	0.000000	0.000000	0.000000	0.073000	0.066000	N	N
85343	AZ	MARICOPA	PALO VERDE	0.066000	0.066000	0.007000	0.000000	0.000000	0.000000	0.073000	0.066000	N	N
85344	AZ	LA PAZ	PARKER	0.066000	0.066000	0.015000	0.000000	0.020000	0.000000	0.101000	0.066000	N	N
85345	AZ	MARICOPA	PEORIA	0.066000	0.066000	0.007000	0.000000	0.018000	0.018000	0.091000	0.084000	N	N
85346	AZ	LA PAZ	QUARTZSITE	0.066000	0.066000	0.015000	0.000000	0.025000	0.025000	0.106000	0.091000	N	N
85347	AZ	YUMA	ROLL	0.066000	0.066000	0.011000	0.000000	0.000000	0.000000	0.077000	0.066000	N	N
85348	AZ	LA PAZ	SALOME	0.066000	0.066000	0.015000	0.000000	0.000000	0.000000	0.081000	0.066000	N	N
85349	AZ	YUMA	SAN LUIS	0.066000	0.066000	0.011000	0.000000	0.040000	0.040000	0.117000	0.106000	N	N
85350	AZ	YUMA	SOMERTON	0.066000	0.066000	0.011000	0.000000	0.033000	0.025000	0.110000	0.091000	N	N
85351	AZ	MARICOPA	SUN CITY	0.066000	0.066000	0.007000	0.000000	0.000000	0.000000	0.073000	0.066000	N	N
85352	AZ	YUMA	TACNA	0.066000	0.066000	0.011000	0.000000	0.000000	0.000000	0.077000	0.066000	N	N
85353	AZ	MARICOPA	TOLLESON	0.066000	0.066000	0.007000	0.000000	0.025000	0.000000	0.098000	0.066000	N	N
85354	AZ	MARICOPA	TONOPAH	0.066000	0.066000	0.007000	0.000000	0.000000	0.000000	0.073000	0.066000	N	N
85355	AZ	MARICOPA	WADDELL	0.066000	0.066000	0.007000	0.000000	0.000000	0.000000	0.073000	0.066000	N	N
85356	AZ	YUMA	WELLTON	0.066000	0.066000	0.011000	0.000000	0.025000	0.000000	0.102000	0.066000	N	N
85357	AZ	LA PAZ	WENDEN	0.066000	0.066000	0.015000	0.000000	0.000000	0.000000	0.081000	0.066000	N	N
85358	AZ	MARICOPA	WICKENBURG	0.066000	0.066000	0.007000	0.000000	0.022000	0.000000	0.095000	0.066000	N	N
85359	AZ	LA PAZ	QUARTZSITE	0.066000	0.066000	0.015000	0.000000	0.025000	0.025000	0.106000	0.091000	N	N
85360	AZ	MOHAVE	WIKIEUP	0.066000	0.066000	0.002500	0.000000	0.000000	0.000000	0.068500	0.066000	N	N
85361	AZ	MARICOPA	WITTMANN	0.066000	0.066000	0.007000	0.000000	0.000000	0.000000	0.073000	0.066000	N	N
85362	AZ	YAVAPAI	YARNELL	0.066000	0.066000	0.007500	0.000000	0.000000	0.000000	0.073500	0.066000	N	N
85363	AZ	MARICOPA	YOUNGTOWN	0.066000	0.066000	0.007000	0.000000	0.030000	0.030000	0.103000	0.096000	N	N
85364	AZ	YUMA	YUMA	0.066000	0.066000	0.011000	0.000000	0.017000	0.000000	0.094000	0.066000	N	N
85365	AZ	YUMA	YUMA	0.066000	0.066000	0.011000	0.000000	0.017000	0.000000	0.094000	0.066000	N	N
85366	AZ	YUMA	YUMA	0.066000	0.066000	0.011000	0.000000	0.017000	0.000000	0.094000	0.066000	N	N
85367	AZ	YUMA	YUMA	0.066000	0.066000	0.011000	0.000000	0.017000	0.000000	0.094000	0.066000	N	N
85369	AZ	YUMA	YUMA	0.066000	0.066000	0.011000	0.000000	0.017000	0.000000	0.094000	0.066000	N	N
85371	AZ	LA PAZ	POSTON	0.066000	0.066000	0.015000	0.000000	0.000000	0.000000	0.081000	0.066000	N	N
85372	AZ	MARICOPA	SUN CITY	0.066000	0.066000	0.007000	0.000000	0.000000	0.000000	0.073000	0.066000	N	N
85373	AZ	MARICOPA	SUN CITY	0.066000	0.066000	0.007000	0.000000	0.000000	0.000000	0.073000	0.066000	N	N
85374	AZ	MARICOPA	SURPRISE	0.066000	0.066000	0.007000	0.000000	0.022000	0.022000	0.095000	0.088000	N	N
85375	AZ	MARICOPA	SUN CITY WEST	0.066000	0.066000	0.007000	0.000000	0.000000	0.000000	0.073000	0.066000	N	N
85376	AZ	MARICOPA	SUN CITY WEST	0.066000	0.066000	0.007000	0.000000	0.000000	0.000000	0.073000	0.066000	N	N
85377	AZ	MARICOPA	CAREFREE	0.066000	0.066000	0.007000	0.000000	0.030000	0.000000	0.103000	0.066000	N	N
85378	AZ	MARICOPA	SURPRISE	0.066000	0.066000	0.007000	0.000000	0.022000	0.022000	0.095000	0.088000	N	N
85379	AZ	MARICOPA	SURPRISE	0.066000	0.066000	0.007000	0.000000	0.022000	0.022000	0.095000	0.088000	N	N
85380	AZ	MARICOPA	PEORIA	0.066000	0.066000	0.007000	0.000000	0.018000	0.018000	0.091000	0.084000	N	N
85381	AZ	MARICOPA	PEORIA	0.066000	0.066000	0.007000	0.000000	0.018000	0.018000	0.091000	0.084000	N	N
85382	AZ	MARICOPA	PEORIA	0.066000	0.066000	0.007000	0.000000	0.018000	0.018000	0.091000	0.084000	N	N
85383	AZ	MARICOPA	PEORIA	0.066000	0.066000	0.007000	0.000000	0.018000	0.018000	0.091000	0.084000	N	N
85385	AZ	MARICOPA	PEORIA	0.066000	0.066000	0.007000	0.000000	0.018000	0.018000	0.091000	0.084000	N	N
85387	AZ	MARICOPA	SURPRISE	0.066000	0.066000	0.007000	0.000000	0.022000	0.022000	0.095000	0.088000	N	N
85388	AZ	MARICOPA	SURPRISE	0.066000	0.066000	0.007000	0.000000	0.022000	0.022000	0.095000	0.088000	N	N
85390	AZ	MARICOPA	WICKENBURG	0.066000	0.066000	0.007000	0.000000	0.022000	0.000000	0.095000	0.066000	N	N
85392	AZ	MARICOPA	AVONDALE	0.066000	0.066000	0.007000	0.000000	0.025000	0.015000	0.098000	0.081000	N	N
85395	AZ	MARICOPA	GOODYEAR	0.066000	0.066000	0.007000	0.000000	0.025000	0.025000	0.098000	0.091000	N	N
85396	AZ	MARICOPA	BUCKEYE	0.066000	0.066000	0.007000	0.000000	0.030000	0.000000	0.103000	0.066000	N	N
85501	AZ	GILA	GLOBE	0.066000	0.066000	0.010000	0.000000	0.020000	0.000000	0.096000	0.066000	N	N
85502	AZ	GILA	GLOBE	0.066000	0.066000	0.010000	0.000000	0.020000	0.000000	0.096000	0.066000	N	N
85530	AZ	GRAHAM	BYLAS	0.066000	0.066000	0.005000	0.000000	0.000000	0.000000	0.071000	0.066000	N	N
85531	AZ	GRAHAM	CENTRAL	0.066000	0.066000	0.005000	0.000000	0.000000	0.000000	0.071000	0.066000	N	N
85532	AZ	GILA	CLAYPOOL	0.066000	0.066000	0.010000	0.000000	0.000000	0.000000	0.076000	0.066000	N	N
85533	AZ	GREENLEE	CLIFTON	0.066000	0.066000	0.005000	0.000000	0.030000	0.000000	0.101000	0.066000	N	N
85534	AZ	GREENLEE	DUNCAN	0.066000	0.066000	0.005000	0.000000	0.020000	0.000000	0.091000	0.066000	N	N
85535	AZ	GRAHAM	EDEN	0.066000	0.066000	0.005000	0.000000	0.000000	0.000000	0.071000	0.066000	N	N
85536	AZ	GRAHAM	FORT THOMAS	0.066000	0.066000	0.005000	0.000000	0.000000	0.000000	0.071000	0.066000	N	N
85539	AZ	GILA	MIAMI	0.066000	0.066000	0.010000	0.000000	0.025000	0.000000	0.101000	0.066000	N	N
85540	AZ	GREENLEE	MORENCI	0.066000	0.066000	0.005000	0.000000	0.000000	0.000000	0.071000	0.066000	N	N
85541	AZ	GILA	PAYSON	0.066000	0.066000	0.010000	0.000000	0.021200	0.000000	0.097200	0.066000	N	N
85542	AZ	GILA	PERIDOT	0.066000	0.066000	0.010000	0.000000	0.000000	0.000000	0.076000	0.066000	N	N
85543	AZ	GRAHAM	PIMA	0.066000	0.066000	0.005000	0.000000	0.020000	0.000000	0.091000	0.066000	N	N
85544	AZ	GILA	PINE	0.066000	0.066000	0.010000	0.000000	0.000000	0.000000	0.076000	0.066000	N	N
85545	AZ	GILA	ROOSEVELT	0.066000	0.066000	0.010000	0.000000	0.000000	0.000000	0.076000	0.066000	N	N
85546	AZ	GRAHAM	SAFFORD	0.066000	0.066000	0.005000	0.000000	0.025000	0.025000	0.096000	0.091000	N	N
85547	AZ	GILA	PAYSON	0.066000	0.066000	0.010000	0.000000	0.021200	0.000000	0.097200	0.066000	N	N
85548	AZ	GRAHAM	SAFFORD	0.066000	0.066000	0.005000	0.000000	0.025000	0.025000	0.096000	0.091000	N	N
85550	AZ	GILA	SAN CARLOS	0.066000	0.066000	0.010000	0.000000	0.000000	0.000000	0.076000	0.066000	N	N
85551	AZ	GRAHAM	SOLOMON	0.066000	0.066000	0.005000	0.000000	0.000000	0.000000	0.071000	0.066000	N	N
85552	AZ	GRAHAM	THATCHER	0.066000	0.066000	0.005000	0.000000	0.025000	0.025000	0.096000	0.091000	N	N
85553	AZ	GILA	TONTO BASIN	0.066000	0.066000	0.010000	0.000000	0.000000	0.000000	0.076000	0.066000	N	N
85554	AZ	GILA	YOUNG	0.066000	0.066000	0.010000	0.000000	0.000000	0.000000	0.076000	0.066000	N	N
85601	AZ	PIMA	ARIVACA	0.066000	0.066000	0.005000	0.000000	0.000000	0.000000	0.071000	0.066000	N	N
85602	AZ	COCHISE	BENSON	0.066000	0.066000	0.005000	0.000000	0.025000	0.000000	0.096000	0.066000	N	N
85603	AZ	COCHISE	BISBEE	0.066000	0.066000	0.005000	0.000000	0.025000	0.000000	0.096000	0.066000	N	N
85605	AZ	COCHISE	BOWIE	0.066000	0.066000	0.005000	0.000000	0.000000	0.000000	0.071000	0.066000	N	N
85606	AZ	COCHISE	COCHISE	0.066000	0.066000	0.005000	0.000000	0.000000	0.000000	0.071000	0.066000	N	N
85607	AZ	COCHISE	DOUGLAS	0.066000	0.066000	0.005000	0.000000	0.028000	0.028000	0.099000	0.094000	N	N
85608	AZ	COCHISE	DOUGLAS	0.066000	0.066000	0.005000	0.000000	0.028000	0.028000	0.099000	0.094000	N	N
85609	AZ	COCHISE	DRAGOON	0.066000	0.066000	0.005000	0.000000	0.000000	0.000000	0.071000	0.066000	N	N
85610	AZ	COCHISE	ELFRIDA	0.066000	0.066000	0.005000	0.000000	0.000000	0.000000	0.071000	0.066000	N	N
85611	AZ	SANTA CRUZ	ELGIN	0.066000	0.066000	0.010000	0.000000	0.000000	0.000000	0.076000	0.066000	N	N
85613	AZ	COCHISE	FORT HUACHUCA	0.066000	0.066000	0.005000	0.000000	0.000000	0.000000	0.071000	0.066000	N	N
85614	AZ	PIMA	GREEN VALLEY	0.066000	0.066000	0.005000	0.000000	0.000000	0.000000	0.071000	0.066000	N	N
85615	AZ	COCHISE	HEREFORD	0.066000	0.066000	0.005000	0.000000	0.000000	0.000000	0.071000	0.066000	N	N
85616	AZ	COCHISE	HUACHUCA CITY	0.066000	0.066000	0.005000	0.000000	0.015000	0.000000	0.086000	0.066000	N	N
85617	AZ	COCHISE	MC NEAL	0.066000	0.066000	0.005000	0.000000	0.000000	0.000000	0.071000	0.066000	N	N
85618	AZ	PINAL	MAMMOTH	0.066000	0.066000	0.011000	0.000000	0.020000	0.020000	0.097000	0.086000	N	N
85619	AZ	PIMA	MOUNT LEMMON	0.066000	0.066000	0.005000	0.000000	0.000000	0.000000	0.071000	0.066000	N	N
85620	AZ	COCHISE	NACO	0.066000	0.066000	0.005000	0.000000	0.000000	0.000000	0.071000	0.066000	N	N
85621	AZ	SANTA CRUZ	NOGALES	0.066000	0.066000	0.010000	0.000000	0.020000	0.000000	0.096000	0.066000	N	N
85622	AZ	PIMA	GREEN VALLEY	0.066000	0.066000	0.005000	0.000000	0.000000	0.000000	0.071000	0.066000	N	N
85623	AZ	PINAL	ORACLE	0.066000	0.066000	0.011000	0.000000	0.000000	0.000000	0.077000	0.066000	N	N
85624	AZ	SANTA CRUZ	PATAGONIA	0.066000	0.066000	0.010000	0.000000	0.030000	0.000000	0.106000	0.066000	N	N
85625	AZ	COCHISE	PEARCE	0.066000	0.066000	0.005000	0.000000	0.000000	0.000000	0.071000	0.066000	N	N
85626	AZ	COCHISE	PIRTLEVILLE	0.066000	0.066000	0.005000	0.000000	0.000000	0.000000	0.071000	0.066000	N	N
85627	AZ	COCHISE	POMERENE	0.066000	0.066000	0.005000	0.000000	0.000000	0.000000	0.071000	0.066000	N	N
85628	AZ	SANTA CRUZ	NOGALES	0.066000	0.066000	0.010000	0.000000	0.020000	0.000000	0.096000	0.066000	N	N
85629	AZ	PIMA	SAHUARITA	0.066000	0.066000	0.005000	0.000000	0.020000	0.000000	0.091000	0.066000	N	N
85630	AZ	COCHISE	SAINT DAVID	0.066000	0.066000	0.005000	0.000000	0.000000	0.000000	0.071000	0.066000	N	N
85631	AZ	PINAL	SAN MANUEL	0.066000	0.066000	0.011000	0.000000	0.000000	0.000000	0.077000	0.066000	N	N
85632	AZ	COCHISE	SAN SIMON	0.066000	0.066000	0.005000	0.000000	0.000000	0.000000	0.071000	0.066000	N	N
85633	AZ	PIMA	SASABE	0.066000	0.066000	0.005000	0.000000	0.000000	0.000000	0.071000	0.066000	N	N
85634	AZ	PIMA	SELLS	0.066000	0.066000	0.005000	0.000000	0.000000	0.000000	0.071000	0.066000	N	N
85635	AZ	COCHISE	SIERRA VISTA	0.066000	0.066000	0.005000	0.000000	0.017500	0.017500	0.088500	0.083500	N	N
85636	AZ	COCHISE	SIERRA VISTA	0.066000	0.066000	0.005000	0.000000	0.017500	0.017500	0.088500	0.083500	N	N
85637	AZ	SANTA CRUZ	SONOITA	0.066000	0.066000	0.010000	0.000000	0.000000	0.000000	0.076000	0.066000	N	N
85638	AZ	COCHISE	TOMBSTONE	0.066000	0.066000	0.005000	0.000000	0.025000	0.000000	0.096000	0.066000	N	N
85639	AZ	PIMA	TOPAWA	0.066000	0.066000	0.005000	0.000000	0.000000	0.000000	0.071000	0.066000	N	N
